,time_open,open,close,market_cap,volume
0,2017-10-02 00:00:00+00:00,0.024607,0.029178,0.0,
1,2017-10-03 00:00:00+00:00,0.0257566,0.0253757,615412492.316,
2,2017-10-04 00:00:00+00:00,0.0208641,0.0211466,548269389.839,
3,2017-10-05 00:00:00+00:00,0.0219513,0.0219811,569905530.203,
4,2017-10-06 00:00:00+00:00,0.0213589,0.0213159,552658842.881,
5,2017-10-07 00:00:00+00:00,0.0184139,0.0187686,486614816.1,
6,2017-10-08 00:00:00+00:00,0.0209294,0.0210344,545360372.525,
7,2017-10-09 00:00:00+00:00,0.0203443,0.0217423,563714145.758,
8,2017-10-10 00:00:00+00:00,0.0221121,0.0221834,575150576.573,
9,2017-10-11 00:00:00+00:00,0.02148,0.0211677,548816451.027,
10,2017-10-12 00:00:00+00:00,0.0225385,0.0227075,588738954.242,
11,2017-10-13 00:00:00+00:00,0.0260609,0.026739,693263939.116,
12,2017-10-14 00:00:00+00:00,0.0338763,0.0380089,985459431.372,
13,2017-10-15 00:00:00+00:00,0.0328736,0.0332579,862279919.246,
14,2017-10-16 00:00:00+00:00,0.0299389,0.0302881,785281705.162,
15,2017-10-17 00:00:00+00:00,0.0289527,0.0293662,761379538.833,
16,2017-10-18 00:00:00+00:00,0.0272193,0.0272754,707171219.752,
17,2017-10-19 00:00:00+00:00,0.0267045,0.0266826,691801652.337,
18,2017-10-20 00:00:00+00:00,0.0269824,0.0270437,701163917.509,
19,2017-10-21 00:00:00+00:00,0.0308055,0.0303828,787736998.742,
20,2017-10-22 00:00:00+00:00,0.028565,0.0287437,745239937.423,
21,2017-10-23 00:00:00+00:00,0.0276841,0.0276023,715646779.111,
22,2017-10-24 00:00:00+00:00,0.025339,0.0241272,625547616.284,
23,2017-10-25 00:00:00+00:00,0.0270381,0.0271613,704212941.004,
24,2017-10-26 00:00:00+00:00,0.0274095,0.0274326,711246955.241,
25,2017-10-27 00:00:00+00:00,0.0271381,0.0272349,706121173.395,
26,2017-10-28 00:00:00+00:00,0.0263386,0.0268218,695410700.556,
27,2017-10-29 00:00:00+00:00,0.0258307,0.025813,669255471.797,
28,2017-10-30 00:00:00+00:00,0.0283176,0.0285932,741337913.307,
29,2017-10-31 00:00:00+00:00,0.028547,0.0285989,741485697.609,
30,2017-11-01 00:00:00+00:00,0.0291265,0.0279003,723373046.131,
31,2017-11-02 00:00:00+00:00,0.0230792,0.0230884,598614575.41,
32,2017-11-03 00:00:00+00:00,0.0214182,0.0211245,547696401.58,
33,2017-11-04 00:00:00+00:00,0.0226409,0.022693,588363011.719,
34,2017-11-05 00:00:00+00:00,0.0220541,0.0218526,566573901.639,
35,2017-11-06 00:00:00+00:00,0.0209773,0.021537,558391318.177,
36,2017-11-07 00:00:00+00:00,0.0218458,0.0223016,578215156.31,
37,2017-11-08 00:00:00+00:00,0.0219116,0.0218467,566420931.923,
38,2017-11-09 00:00:00+00:00,0.0251601,0.0251503,652073602.152,
