,time_open,open,close,market_cap,volume
0,2013-08-05 00:00:00+00:00,0.00587478,0.00587123,45900629.0835,
1,2013-08-06 00:00:00+00:00,0.00563676,0.00564543,44135349.5685,
2,2013-08-07 00:00:00+00:00,0.00466923,0.00463111,36205507.5946,
3,2013-08-08 00:00:00+00:00,0.00439665,0.00437726,34220936.2709,
4,2013-08-09 00:00:00+00:00,0.00425725,0.00436344,34112893.034,
5,2013-08-10 00:00:00+00:00,0.00429112,0.0043008,33623180.4174,
6,2013-08-11 00:00:00+00:00,0.00431382,0.00431882,33764058.7915,
7,2013-08-12 00:00:00+00:00,0.00441437,0.00441932,34549756.7156,
8,2013-08-13 00:00:00+00:00,0.00446332,0.00443807,34696342.1492,
9,2013-08-14 00:00:00+00:00,0.00426705,0.00421801,32975937.3216,
10,2013-08-15 00:00:00+00:00,0.0037881,0.00378346,29578673.3124,
11,2013-08-16 00:00:00+00:00,0.00308173,0.00305427,23877946.255,
12,2013-08-17 00:00:00+00:00,0.00313811,0.00333759,26092910.7909,
13,2013-08-18 00:00:00+00:00,0.00568673,0.00567412,44359644.8266,
14,2013-08-19 00:00:00+00:00,0.00558696,0.00559287,43724441.281,
15,2013-08-20 00:00:00+00:00,0.00537627,0.00533064,41674356.0408,
16,2013-08-21 00:00:00+00:00,0.0060983,0.00619923,48464896.9353,
17,2013-08-22 00:00:00+00:00,0.00613065,0.00610927,47761599.5696,
18,2013-08-23 00:00:00+00:00,0.0051788,0.00513801,40168395.9302,
19,2013-08-24 00:00:00+00:00,0.00513898,0.00513899,40176057.4622,
20,2013-08-25 00:00:00+00:00,0.00552554,0.00555705,43444404.4686,
21,2013-08-26 00:00:00+00:00,0.00610389,0.00612289,47868079.2285,
22,2013-08-27 00:00:00+00:00,0.0064684,0.00655588,51253147.3296,
23,2013-08-28 00:00:00+00:00,0.00645103,0.00646124,50513262.2397,
24,2013-08-29 00:00:00+00:00,0.00624582,0.00599274,46850580.8721,
25,2013-08-30 00:00:00+00:00,0.00576042,0.00575178,44966782.1478,
26,2013-08-31 00:00:00+00:00,0.00591257,0.00593157,46372360.5535,
27,2013-09-01 00:00:00+00:00,0.00562304,0.00566798,44311642.9833,
28,2013-09-02 00:00:00+00:00,0.00579883,0.00580795,45405913.0174,
29,2013-09-03 00:00:00+00:00,0.00551809,0.00551377,43106046.1984,
30,2013-09-04 00:00:00+00:00,0.00565988,0.00569534,44525540.448,
31,2013-09-05 00:00:00+00:00,0.00569589,0.00556288,43489982.7661,
32,2013-09-06 00:00:00+00:00,0.00571747,0.00570933,44634912.7262,
33,2013-09-07 00:00:00+00:00,0.00585276,0.00585361,45762877.8653,
34,2013-09-08 00:00:00+00:00,0.00617198,0.0062722,49035368.3534,
35,2013-09-09 00:00:00+00:00,0.00619321,0.00619581,48438159.7522,
36,2013-09-10 00:00:00+00:00,0.0062779,0.00625373,48890971.9289,
37,2013-09-11 00:00:00+00:00,0.0058069,0.00582943,45573841.2902,
38,2013-09-12 00:00:00+00:00,0.00628715,0.00628365,49124883.1915,
39,2013-09-13 00:00:00+00:00,0.00633432,0.0063585,49710052.2424,
40,2013-09-14 00:00:00+00:00,0.00651456,0.00650346,50843333.5467,
41,2013-09-15 00:00:00+00:00,0.00634867,0.00640272,50055759.329,
42,2013-09-16 00:00:00+00:00,0.00649609,0.00629239,49193211.5483,
43,2013-09-17 00:00:00+00:00,0.00708598,0.00710297,55530236.6559,
44,2013-09-18 00:00:00+00:00,0.00961658,0.00966032,75523317.1155,
45,2013-09-19 00:00:00+00:00,0.0107737,0.0109063,85264251.4385,
46,2013-09-20 00:00:00+00:00,0.010962,0.010942,85543350.1041,
47,2013-09-21 00:00:00+00:00,0.0101059,0.0100918,78896580.2029,
48,2013-09-22 00:00:00+00:00,0.00973376,0.0098784,77228242.5213,
49,2013-09-23 00:00:00+00:00,0.0103948,0.0104448,81656295.2995,
50,2013-09-24 00:00:00+00:00,0.0100157,0.0100488,78560410.9418,
51,2013-09-25 00:00:00+00:00,0.0104591,0.0104838,81961193.0014,
52,2013-09-26 00:00:00+00:00,0.0104321,0.0104712,81862687.59,
53,2013-09-27 00:00:00+00:00,0.0117645,0.0125732,98295891.9328,
54,2013-09-29 00:00:00+00:00,0.013847,0.0139271,108880532.922,
55,2013-09-30 00:00:00+00:00,0.01285,0.0127069,99341143.798,
56,2013-10-01 00:00:00+00:00,0.010906,0.0109615,85695798.955,
57,2013-10-02 00:00:00+00:00,0.0105184,0.0102432,80080208.7174,
58,2013-10-03 00:00:00+00:00,0.00777873,0.00771712,60331593.6716,
59,2013-10-04 00:00:00+00:00,0.00892159,0.00897508,70166186.3144,
60,2013-10-05 00:00:00+00:00,0.00967559,0.00969003,75755586.6212,
61,2013-10-06 00:00:00+00:00,0.00947396,0.0095108,74354386.2338,
62,2013-10-07 00:00:00+00:00,0.00966856,0.00959124,74983257.2886,
63,2013-10-08 00:00:00+00:00,0.00922502,0.00921782,72063900.8825,
64,2013-10-09 00:00:00+00:00,0.00943944,0.00944092,73808072.0951,
65,2013-10-10 00:00:00+00:00,0.00966165,0.00963118,75295503.8069,
66,2013-10-11 00:00:00+00:00,0.00988365,0.00987664,77214483.0353,
67,2013-10-12 00:00:00+00:00,0.00891182,0.00895539,70012252.0644,
68,2013-10-13 00:00:00+00:00,0.00938205,0.00936331,73201325.6683,
69,2013-10-14 00:00:00+00:00,0.00848469,0.00850691,66506084.8505,
70,2013-10-15 00:00:00+00:00,0.00850416,0.00840312,65694666.069,
71,2013-10-16 00:00:00+00:00,0.00806801,0.00773738,60489984.1188,
72,2013-10-17 00:00:00+00:00,0.00729757,0.00744192,58180110.4009,
73,2013-10-18 00:00:00+00:00,0.00834978,0.00840122,65679812.0783,
74,2013-10-19 00:00:00+00:00,0.00793992,0.00795191,62167156.0159,
75,2013-10-20 00:00:00+00:00,0.00721995,0.00727581,56881480.7275,
76,2013-10-21 00:00:00+00:00,0.00670686,0.00674317,52717359.9087,
77,2013-10-22 00:00:00+00:00,0.0066503,0.00668629,52272678.3374,
78,2013-10-23 00:00:00+00:00,0.00682851,0.00686826,53695299.7428,
79,2013-10-24 00:00:00+00:00,0.00790604,0.0079345,62031046.5546,
80,2013-10-25 00:00:00+00:00,0.00856983,0.00832019,65046328.4685,
81,2013-10-26 00:00:00+00:00,0.00688812,0.00658457,51477442.5877,
82,2013-10-27 00:00:00+00:00,0.00603978,0.00618143,48325738.497,
83,2013-10-28 00:00:00+00:00,0.0068344,0.00679741,53141402.251,
84,2013-10-29 00:00:00+00:00,0.00594199,0.00594257,46458357.3412,
85,2013-10-30 00:00:00+00:00,0.00601422,0.0060188,47054315.0801,
86,2013-10-31 00:00:00+00:00,0.0058528,0.00588415,46001636.2196,
87,2013-11-01 00:00:00+00:00,0.0060751,0.00604342,47246791.5268,
88,2013-11-02 00:00:00+00:00,0.00634649,0.00635284,49665802.9862,
89,2013-11-03 00:00:00+00:00,0.00680682,0.00682836,53383365.9401,
90,2013-11-04 00:00:00+00:00,0.00714726,0.00716493,56014633.1074,
91,2013-11-05 00:00:00+00:00,0.00701446,0.00684278,53496099.9109,
92,2013-11-06 00:00:00+00:00,0.00713675,0.00720186,56303347.7774,
93,2013-11-07 00:00:00+00:00,0.00775137,0.00780995,61057328.381,
94,2013-11-08 00:00:00+00:00,0.00898313,0.00907001,70908338.5923,
95,2013-11-09 00:00:00+00:00,0.0106786,0.0108806,85063331.6708,
96,2013-11-10 00:00:00+00:00,0.00885935,0.00852403,66639927.1237,
97,2013-11-11 00:00:00+00:00,0.0085946,0.0085077,66512260.9834,
98,2013-11-12 00:00:00+00:00,0.00869658,0.008791,68727069.1615,
99,2013-11-13 00:00:00+00:00,0.009578,0.00970025,75835485.4548,
100,2013-11-14 00:00:00+00:00,0.0108203,0.0111213,86945097.7438,
101,2013-11-15 00:00:00+00:00,0.00962809,0.00969551,75798428.6572,
102,2013-11-16 00:00:00+00:00,0.0096692,0.00975653,76275476.2923,
103,2013-11-17 00:00:00+00:00,0.0101567,0.0100957,78927069.9731,
104,2013-11-18 00:00:00+00:00,0.0103015,0.010247,80109916.6986,
105,2013-11-19 00:00:00+00:00,0.0106024,0.0114177,89262320.2781,
106,2013-11-20 00:00:00+00:00,0.00713385,0.00679369,53112319.701,
107,2013-11-21 00:00:00+00:00,0.0075108,0.00745481,58280883.0003,
108,2013-11-22 00:00:00+00:00,0.00995782,0.00946746,74015558.8902,
109,2013-11-23 00:00:00+00:00,0.00955456,0.00961184,75144305.8183,
110,2013-11-24 00:00:00+00:00,0.00977296,0.00979044,76540580.9352,
111,2013-11-25 00:00:00+00:00,0.0117422,0.0119072,93089177.3313,
112,2013-11-26 00:00:00+00:00,0.0188579,0.0196486,153610589.367,
113,2013-11-27 00:00:00+00:00,0.0299907,0.0298257,233174035.569,
114,2013-11-29 00:00:00+00:00,0.0292638,0.0285093,222882565.447,
115,2013-11-30 00:00:00+00:00,0.0308999,0.0311683,243670334.404,
116,2013-12-01 00:00:00+00:00,0.0391604,0.0394506,308420443.028,
117,2013-12-02 00:00:00+00:00,0.0523837,0.0544849,425956943.528,
118,2013-12-03 00:00:00+00:00,0.0554147,0.0545138,426182880.543,
119,2013-12-04 00:00:00+00:00,0.0485513,0.048419,378534405.839,
120,2013-12-05 00:00:00+00:00,0.0587716,0.0589562,460913074.155,
121,2013-12-06 00:00:00+00:00,0.0550089,0.0534856,418144526.259,
122,2013-12-07 00:00:00+00:00,0.0422075,0.0435656,340591059.522,
123,2013-12-08 00:00:00+00:00,0.0327562,0.033471,261672589.228,
124,2013-12-09 00:00:00+00:00,0.0363607,0.0359463,281024211.83,
125,2013-12-10 00:00:00+00:00,0.0388899,0.0402644,314782641.741,
126,2013-12-11 00:00:00+00:00,0.0438181,0.0441245,344960478.127,
127,2013-12-12 00:00:00+00:00,0.0381215,0.038575,301575098.726,
128,2013-12-13 00:00:00+00:00,0.0346486,0.0346778,271107218.629,
129,2013-12-14 00:00:00+00:00,0.0354313,0.0350328,273882569.505,
130,2013-12-15 00:00:00+00:00,0.0320389,0.0317646,248332142.087,
131,2013-12-16 00:00:00+00:00,0.0292119,0.0288108,225239659.219,
132,2013-12-17 00:00:00+00:00,0.0213986,0.0208187,162758302.213,
133,2013-12-18 00:00:00+00:00,0.0179709,0.0175367,137099987.915,
134,2013-12-19 00:00:00+00:00,0.015783,0.0159278,124521785.029,
135,2013-12-20 00:00:00+00:00,0.0211408,0.0200846,157019189.316,
136,2013-12-21 00:00:00+00:00,0.0209788,0.0211728,165526616.988,
137,2013-12-22 00:00:00+00:00,0.0215707,0.021547,168452071.348,
138,2013-12-23 00:00:00+00:00,0.021571,0.0219909,171922432.627,
139,2013-12-24 00:00:00+00:00,0.0236981,0.0238279,186283896.175,
140,2013-12-25 00:00:00+00:00,0.0225995,0.022218,173697875.399,
141,2013-12-26 00:00:00+00:00,0.0220975,0.0224595,175585895.783,
142,2013-12-27 00:00:00+00:00,0.0244265,0.0249608,195140783.52,
143,2013-12-28 00:00:00+00:00,0.0275539,0.0273787,214043659.248,
144,2013-12-29 00:00:00+00:00,0.0273114,0.0270225,211258926.904,
145,2013-12-30 00:00:00+00:00,0.0270553,0.0270239,211269871.95,
